case_id,crime_no,case_category,registered_date,unit_id,district_id,crime_head_id,crime_subhead_id,gravity,status,lat,lng,brief_facts
1193,100040021202600033,FIR,2026-05-01,21,4,1,1,Non-Heinous,Undetected,17.26649,76.79426,Theft — accused matches pattern seen in other station records.
1194,200030014202600001,UDR,2026-05-02,14,3,4,11,Non-Heinous,Under Investigation,15.82639,74.47187,Online Financial Fraud reported in the jurisdiction.
1195,100020012202600020,FIR,2026-05-02,12,2,2,6,Heinous,Undetected,12.23257,76.7515,Grievous Hurt reported in the jurisdiction.
1196,100010004202600001,FIR,2026-05-03,4,1,1,3,Non-Heinous,Closed,12.9731,77.63365,Chain Snatching reported in the jurisdiction.
1197,100060028202600020,FIR,2026-05-03,28,6,2,8,Non-Heinous,Charge Sheeted,13.40112,77.03614,Assault reported in the jurisdiction.
1198,100030013202600023,FIR,2026-05-03,13,3,6,15,Non-Heinous,Under Investigation,15.73588,74.47345,Rioting reported in the jurisdiction.
1199,100030016202600025,FIR,2026-05-03,16,3,6,16,Non-Heinous,Undetected,15.84685,74.42458,Public Nuisance reported in the jurisdiction.
1200,100050023202600025,FIR,2026-05-03,23,5,4,12,Non-Heinous,Charge Sheeted,12.87534,74.84338,Social Media Harassment reported in the jurisdiction.
1201,100060027202600022,FIR,2026-05-03,27,6,1,2,Non-Heinous,Under Investigation,13.37413,77.02606,Burglary / House-breaking reported in the jurisdiction.
1202,100010002202600005,FIR,2026-05-04,2,1,4,11,Non-Heinous,Charge Sheeted,12.90344,77.516,Online Financial Fraud reported in the jurisdiction.
1203,100060028202600012,FIR,2026-05-04,28,6,2,8,Heinous,Under Investigation,13.37749,77.03713,Assault reported in the jurisdiction.
1204,100040022202600019,FIR,2026-05-04,22,4,5,13,Heinous,Charge Sheeted,17.21016,76.78183,Possession reported in the jurisdiction.
1205,100050023202600017,FIR,2026-05-04,23,5,1,4,Non-Heinous,Under Investigation,12.88123,74.85471,Vehicle Theft reported in the jurisdiction.
1206,200050023202600001,UDR,2026-05-05,23,5,6,16,Non-Heinous,Charge Sheeted,12.87472,74.8522,Public Nuisance reported in the jurisdiction.
1207,100010001202600001,FIR,2026-05-05,1,1,2,8,Non-Heinous,Under Investigation,12.8919,77.66766,Assault reported in the jurisdiction.
1208,100020011202600016,FIR,2026-05-05,11,2,3,10,Heinous,Charge Sheeted,12.35555,76.58913,Domestic Violence Complaint reported in the jurisdiction.
1209,100030014202600023,FIR,2026-05-05,14,3,1,2,Non-Heinous,Closed,15.82985,74.44895,Burglary / House-breaking reported in the jurisdiction.
1210,100050023202600019,FIR,2026-05-05,23,5,5,13,Non-Heinous,Charge Sheeted,12.89713,74.82779,Possession reported in the jurisdiction.
1211,100010004202600003,FIR,2026-05-06,4,1,3,9,Heinous,Under Investigation,12.97716,77.62922,Molestation reported in the jurisdiction.
1212,100020007202600014,FIR,2026-05-06,7,2,5,14,Heinous,Closed,12.20392,76.67396,Peddling reported in the jurisdiction.
1213,100050023202600015,FIR,2026-05-06,23,5,1,1,Non-Heinous,Under Investigation,12.87279,74.86061,Theft reported in the jurisdiction.
1214,100010001202600016,FIR,2026-05-06,1,1,6,16,Non-Heinous,Under Investigation,12.88062,77.6521,Public Nuisance reported in the jurisdiction.
1215,100020011202600019,FIR,2026-05-06,11,2,1,2,Non-Heinous,Under Investigation,12.33387,76.58856,Burglary / House-breaking reported in the jurisdiction.
1216,100040018202600001,FIR,2026-05-07,18,4,4,11,Non-Heinous,Closed,17.41964,76.87158,Online Financial Fraud reported in the jurisdiction.
1217,100040019202600008,FIR,2026-05-07,19,4,6,15,Non-Heinous,Charge Sheeted,17.42781,76.86621,Rioting reported in the jurisdiction.
1218,100050025202600022,FIR,2026-05-07,25,5,4,12,Non-Heinous,Undetected,12.8795,74.88876,Social Media Harassment reported in the jurisdiction.
1219,100050024202600021,FIR,2026-05-07,24,5,1,1,Non-Heinous,Under Investigation,12.98237,74.78012,Theft reported in the jurisdiction.
1220,100050025202600032,FIR,2026-05-07,25,5,1,3,Non-Heinous,Under Investigation,12.87658,74.89927,Part of a recurring chain snatching pattern in this catchment.
1221,100050024202600003,FIR,2026-05-08,24,5,3,10,Non-Heinous,Charge Sheeted,13.00276,74.79246,Domestic Violence Complaint reported in the jurisdiction.
1222,100040018202600005,FIR,2026-05-08,18,4,3,9,Heinous,Charge Sheeted,17.42754,76.87064,Molestation reported in the jurisdiction.
1223,100010001202600010,FIR,2026-05-08,1,1,1,4,Non-Heinous,Closed,12.87223,77.64659,Vehicle Theft reported in the jurisdiction.
1224,100050025202600026,FIR,2026-05-08,25,5,1,1,Non-Heinous,Under Investigation,12.89134,74.88401,Theft reported in the jurisdiction.
1225,100050025202600033,FIR,2026-05-08,25,5,1,3,Non-Heinous,Under Investigation,12.88432,74.91596,Part of a recurring chain snatching pattern in this catchment.
1226,100030013202600034,FIR,2026-05-08,13,3,1,4,Non-Heinous,Under Investigation,15.76753,74.46764,Vehicle Theft — accused matches pattern seen in other station records.
1227,100020012202600022,FIR,2026-05-08,12,2,1,5,Non-Heinous,Closed,12.21089,76.7529,Robbery — accused matches pattern seen in other station records.
1228,100050025202600009,FIR,2026-05-09,25,5,5,13,Heinous,Under Investigation,12.88941,74.89357,Possession reported in the jurisdiction.
1229,300060027202600001,PAR,2026-05-09,27,6,5,13,Non-Heinous,Charge Sheeted,13.36994,77.03419,Possession reported in the jurisdiction.
1230,100030016202600008,FIR,2026-05-09,16,3,6,15,Non-Heinous,Closed,15.83104,74.41036,Rioting reported in the jurisdiction.
1231,100020010202600013,FIR,2026-05-09,10,2,1,1,Non-Heinous,Charge Sheeted,12.19385,76.70757,Theft reported in the jurisdiction.
1232,100020012202600014,FIR,2026-05-09,12,2,2,7,Heinous,Under Investigation,12.22628,76.75499,Murder reported in the jurisdiction.
1233,100040019202600006,FIR,2026-05-10,19,4,1,2,Non-Heinous,Closed,17.39831,76.83717,Burglary / House-breaking reported in the jurisdiction.
1234,100060028202600007,FIR,2026-05-10,28,6,3,10,Non-Heinous,Charge Sheeted,13.37685,77.01844,Domestic Violence Complaint reported in the jurisdiction.
1235,100010004202600020,FIR,2026-05-10,4,1,1,5,Non-Heinous,Charge Sheeted,12.96678,77.60097,Robbery reported in the jurisdiction.
1236,100050024202600002,FIR,2026-05-11,24,5,1,2,Non-Heinous,Closed,13.00784,74.77436,Burglary / House-breaking reported in the jurisdiction.
1237,100050025202600008,FIR,2026-05-11,25,5,3,9,Non-Heinous,Under Investigation,12.87226,74.88057,Molestation reported in the jurisdiction.
1238,100010002202600014,FIR,2026-05-11,2,1,3,9,Non-Heinous,Under Investigation,12.9228,77.51553,Molestation reported in the jurisdiction.
1239,100060030202600023,FIR,2026-05-11,30,6,1,4,Non-Heinous,Closed,13.38667,77.14243,Vehicle Theft — accused matches pattern seen in other station records.
1240,100030016202600013,FIR,2026-05-12,16,3,5,13,Non-Heinous,Undetected,15.84836,74.4057,Possession reported in the jurisdiction.
1241,300040020202600002,PAR,2026-05-12,20,4,3,9,Non-Heinous,Under Investigation,17.35891,76.7334,Molestation reported in the jurisdiction.
1242,100060027202600004,FIR,2026-05-14,27,6,2,7,Heinous,Undetected,13.37735,77.0394,Murder reported in the jurisdiction.
1243,100050023202600007,FIR,2026-05-14,23,5,3,10,Non-Heinous,Undetected,12.88125,74.85265,Domestic Violence Complaint reported in the jurisdiction.
1244,100010005202600021,FIR,2026-05-14,5,1,5,14,Non-Heinous,Closed,12.85046,77.49579,Peddling reported in the jurisdiction.
1245,100060028202600022,FIR,2026-05-14,28,6,4,12,Non-Heinous,Under Investigation,13.3804,77.05626,Social Media Harassment reported in the jurisdiction.
1246,100010002202600020,FIR,2026-05-14,2,1,1,2,Non-Heinous,Closed,12.89618,77.49742,Burglary / House-breaking reported in the jurisdiction.
1247,100030016202600026,FIR,2026-05-14,16,3,3,10,Heinous,Under Investigation,15.85881,74.40748,Domestic Violence Complaint reported in the jurisdiction.
1248,100010006202600003,FIR,2026-05-15,6,1,1,3,Non-Heinous,Under Investigation,12.91756,77.60246,Chain Snatching reported in the jurisdiction.
1249,100030015202600007,FIR,2026-05-15,15,3,5,13,Non-Heinous,Charge Sheeted,15.78922,74.37899,Possession reported in the jurisdiction.
1250,100030014202600009,FIR,2026-05-15,14,3,1,2,Non-Heinous,Charge Sheeted,15.80632,74.45295,Burglary / House-breaking reported in the jurisdiction.
1251,100040020202600012,FIR,2026-05-15,20,4,6,16,Non-Heinous,Charge Sheeted,17.36971,76.7181,Public Nuisance reported in the jurisdiction.
1252,100050023202600009,FIR,2026-05-15,23,5,6,16,Non-Heinous,Closed,12.89463,74.83009,Public Nuisance reported in the jurisdiction.
1253,100060030202600017,FIR,2026-05-15,30,6,1,2,Non-Heinous,Charge Sheeted,13.37595,77.14562,Burglary / House-breaking reported in the jurisdiction.
1254,100030013202600031,FIR,2026-05-15,13,3,3,10,Heinous,Charge Sheeted,15.7714,74.48166,Domestic Violence Complaint reported in the jurisdiction.
1255,100050025202600034,FIR,2026-05-15,25,5,1,3,Non-Heinous,Under Investigation,12.86207,74.88924,Part of a recurring chain snatching pattern in this catchment.
1256,200050024202600001,UDR,2026-05-16,24,5,4,11,Non-Heinous,Closed,12.97754,74.79298,Online Financial Fraud reported in the jurisdiction.
1257,100020012202600009,FIR,2026-05-16,12,2,1,5,Non-Heinous,Undetected,12.21412,76.76114,Robbery reported in the jurisdiction.
1258,100010002202600016,FIR,2026-05-16,2,1,2,6,Non-Heinous,Undetected,12.90075,77.51816,Grievous Hurt reported in the jurisdiction.
1259,100010001202600011,FIR,2026-05-16,1,1,1,4,Non-Heinous,Under Investigation,12.85934,77.64697,Vehicle Theft reported in the jurisdiction.
1260,100050024202600019,FIR,2026-05-16,24,5,2,8,Heinous,Closed,13.00483,74.75781,Assault reported in the jurisdiction.
1261,100050023202600030,FIR,2026-05-16,23,5,1,5,Non-Heinous,Undetected,12.90169,74.8392,Robbery — accused matches pattern seen in other station records.
1262,100060027202600023,FIR,2026-05-16,27,6,1,5,Non-Heinous,Under Investigation,13.34483,77.05485,Robbery — accused matches pattern seen in other station records.
1263,100020012202600013,FIR,2026-05-17,12,2,3,10,Heinous,Closed,12.22056,76.76634,Domestic Violence Complaint reported in the jurisdiction.
1264,100020008202600021,FIR,2026-05-17,8,2,1,4,Non-Heinous,Undetected,12.30015,76.56235,Vehicle Theft — accused matches pattern seen in other station records.
1265,100010002202600009,FIR,2026-05-18,2,1,1,1,Non-Heinous,Charge Sheeted,12.902,77.49722,Theft reported in the jurisdiction.
1266,100060030202600011,FIR,2026-05-18,30,6,4,12,Non-Heinous,Closed,13.35333,77.12649,Social Media Harassment reported in the jurisdiction.
1267,100020012202600012,FIR,2026-05-18,12,2,6,16,Non-Heinous,Closed,12.22821,76.74407,Public Nuisance reported in the jurisdiction.
1268,100010003202600019,FIR,2026-05-18,3,1,2,7,Non-Heinous,Under Investigation,12.86576,77.66519,Murder reported in the jurisdiction.
1269,100020009202600021,FIR,2026-05-18,9,2,3,10,Heinous,Undetected,12.32288,76.70033,Domestic Violence Complaint reported in the jurisdiction.
1270,100040022202600008,FIR,2026-05-19,22,4,2,8,Heinous,Charge Sheeted,17.21601,76.78014,Assault reported in the jurisdiction.
1271,100040022202600030,FIR,2026-05-19,22,4,2,8,Non-Heinous,Undetected,17.22846,76.78457,Assault reported in the jurisdiction.
1272,100040021202600022,FIR,2026-05-19,21,4,4,11,Non-Heinous,Undetected,17.24591,76.77313,Online Financial Fraud reported in the jurisdiction.
1273,100020009202600004,FIR,2026-05-20,9,2,1,3,Non-Heinous,Undetected,12.3173,76.72974,Chain Snatching reported in the jurisdiction.
1274,100010006202600006,FIR,2026-05-20,6,1,1,3,Non-Heinous,Closed,12.92659,77.60987,Chain Snatching reported in the jurisdiction.
1275,100050026202600023,FIR,2026-05-20,26,5,1,3,Non-Heinous,Charge Sheeted,12.96888,74.91915,Chain Snatching reported in the jurisdiction.
1276,100020008202600019,FIR,2026-05-20,8,2,2,7,Non-Heinous,Closed,12.30658,76.55401,Murder reported in the jurisdiction.
1277,100050025202600035,FIR,2026-05-20,25,5,1,3,Non-Heinous,Undetected,12.87191,74.90184,Part of a recurring chain snatching pattern in this catchment.
1278,100020012202600021,FIR,2026-05-20,12,2,1,2,Non-Heinous,Under Investigation,12.22554,76.74928,Burglary / House-breaking — accused matches pattern seen in other station records.
1279,100040018202600003,FIR,2026-05-21,18,4,6,16,Non-Heinous,Under Investigation,17.40781,76.8459,Public Nuisance reported in the jurisdiction.
1280,100030016202600003,FIR,2026-05-21,16,3,3,10,Heinous,Charge Sheeted,15.85194,74.4168,Domestic Violence Complaint reported in the jurisdiction.
1281,100050024202600009,FIR,2026-05-21,24,5,2,6,Heinous,Closed,13.00694,74.76327,Grievous Hurt reported in the jurisdiction.
1282,100040018202600012,FIR,2026-05-21,18,4,1,2,Non-Heinous,Under Investigation,17.40545,76.85811,Burglary / House-breaking reported in the jurisdiction.
1283,100060030202600018,FIR,2026-05-21,30,6,1,2,Non-Heinous,Under Investigation,13.35668,77.14737,Burglary / House-breaking reported in the jurisdiction.
1284,100050025202600031,FIR,2026-05-21,25,5,2,8,Non-Heinous,Under Investigation,12.86066,74.90102,Assault reported in the jurisdiction.
1285,100030014202600008,FIR,2026-05-22,14,3,1,5,Non-Heinous,Charge Sheeted,15.83112,74.44817,Robbery reported in the jurisdiction.
1286,100010001202600009,FIR,2026-05-22,1,1,2,6,Non-Heinous,Charge Sheeted,12.89256,77.66393,Grievous Hurt reported in the jurisdiction.
1287,100020008202600013,FIR,2026-05-22,8,2,1,4,Non-Heinous,Under Investigation,12.29406,76.56801,Vehicle Theft reported in the jurisdiction.
1288,100050025202600020,FIR,2026-05-22,25,5,4,11,Non-Heinous,Under Investigation,12.88493,74.88374,Online Financial Fraud reported in the jurisdiction.
1289,100050026202600008,FIR,2026-05-23,26,5,1,1,Non-Heinous,Closed,12.96333,74.89505,Theft reported in the jurisdiction.
1290,100050026202600009,FIR,2026-05-23,26,5,2,6,Non-Heinous,Undetected,12.97674,74.88351,Grievous Hurt reported in the jurisdiction.
1291,100030015202600016,FIR,2026-05-23,15,3,1,5,Non-Heinous,Under Investigation,15.80047,74.3844,Robbery reported in the jurisdiction.
1292,100010004202600023,FIR,2026-05-23,4,1,2,8,Non-Heinous,Closed,12.98416,77.60803,Assault reported in the jurisdiction.
1293,100010003202600013,FIR,2026-05-23,3,1,4,12,Non-Heinous,Under Investigation,12.88607,77.63816,Social Media Harassment reported in the jurisdiction.
1294,100020007202600024,FIR,2026-05-23,7,2,2,7,Non-Heinous,Closed,12.22495,76.69097,Murder reported in the jurisdiction.
1295,100060030202600009,FIR,2026-05-24,30,6,4,12,Non-Heinous,Under Investigation,13.38452,77.12724,Social Media Harassment reported in the jurisdiction.
1296,400010004202600001,Zero FIR,2026-05-24,4,1,5,14,Non-Heinous,Undetected,12.99675,77.60349,Peddling reported in the jurisdiction.
1297,100060028202600023,FIR,2026-05-24,28,6,4,12,Non-Heinous,Closed,13.38485,77.03561,Social Media Harassment reported in the jurisdiction.
1298,100040020202600024,FIR,2026-05-24,20,4,4,12,Non-Heinous,Charge Sheeted,17.39162,76.73432,Social Media Harassment reported in the jurisdiction.
1299,100040020202600026,FIR,2026-05-24,20,4,5,14,Non-Heinous,Under Investigation,17.39179,76.71909,Peddling reported in the jurisdiction.
1300,100060030202600022,FIR,2026-05-24,30,6,1,4,Non-Heinous,Undetected,13.35498,77.13645,Vehicle Theft reported in the jurisdiction.
1301,100010004202600017,FIR,2026-05-25,4,1,6,15,Non-Heinous,Under Investigation,12.99468,77.62312,Rioting reported in the jurisdiction.
1302,100060028202600016,FIR,2026-05-25,28,6,5,13,Non-Heinous,Charge Sheeted,13.38609,77.05193,Possession reported in the jurisdiction.
1303,100050023202600023,FIR,2026-05-25,23,5,2,8,Heinous,Under Investigation,12.8933,74.8336,Assault reported in the jurisdiction.
1304,100040018202600008,FIR,2026-05-26,18,4,1,4,Non-Heinous,Under Investigation,17.42546,76.85326,Vehicle Theft reported in the jurisdiction.
1305,100010003202600008,FIR,2026-05-26,3,1,2,6,Heinous,Charge Sheeted,12.87859,77.64165,Grievous Hurt reported in the jurisdiction.
1306,100020010202600014,FIR,2026-05-26,10,2,2,6,Heinous,Charge Sheeted,12.17559,76.69695,Grievous Hurt reported in the jurisdiction.
1307,100050023202600021,FIR,2026-05-26,23,5,2,6,Non-Heinous,Undetected,12.89625,74.83416,Grievous Hurt reported in the jurisdiction.
1308,100010006202600023,FIR,2026-05-26,6,1,4,12,Non-Heinous,Under Investigation,12.89147,77.63177,Social Media Harassment reported in the jurisdiction.
1309,100020007202600004,FIR,2026-05-27,7,2,1,5,Non-Heinous,Under Investigation,12.20775,76.67335,Robbery reported in the jurisdiction.
1310,100020008202600007,FIR,2026-05-27,8,2,2,8,Non-Heinous,Closed,12.30568,76.55624,Assault reported in the jurisdiction.
1311,100020010202600015,FIR,2026-05-27,10,2,4,11,Non-Heinous,Closed,12.16988,76.6975,Online Financial Fraud reported in the jurisdiction.
1312,100050023202600001,FIR,2026-05-28,23,5,5,14,Non-Heinous,Closed,12.87151,74.84142,Peddling reported in the jurisdiction.
1313,100030015202600001,FIR,2026-05-28,15,3,6,15,Non-Heinous,Undetected,15.79247,74.37844,Rioting reported in the jurisdiction.
1314,100030015202600004,FIR,2026-05-28,15,3,4,11,Non-Heinous,Under Investigation,15.7773,74.39194,Online Financial Fraud reported in the jurisdiction.
1315,100060028202600027,FIR,2026-05-28,28,6,1,5,Non-Heinous,Closed,13.41116,77.0367,Robbery reported in the jurisdiction.
1316,100020012202600017,FIR,2026-05-28,12,2,1,4,Non-Heinous,Charge Sheeted,12.20678,76.74918,Vehicle Theft reported in the jurisdiction.
1317,100020010202600017,FIR,2026-05-28,10,2,2,6,Non-Heinous,Undetected,12.1774,76.71049,Grievous Hurt reported in the jurisdiction.
1318,100050025202600036,FIR,2026-05-28,25,5,1,3,Non-Heinous,Under Investigation,12.89588,74.91448,Part of a recurring chain snatching pattern in this catchment.
1319,100020008202600001,FIR,2026-05-29,8,2,5,14,Non-Heinous,Closed,12.28974,76.58713,Peddling reported in the jurisdiction.
1320,100020010202600007,FIR,2026-05-29,10,2,1,4,Non-Heinous,Undetected,12.18407,76.70845,Vehicle Theft reported in the jurisdiction.
1321,100040021202600009,FIR,2026-05-29,21,4,2,7,Heinous,Under Investigation,17.26898,76.782,Murder reported in the jurisdiction.
1322,100060027202600015,FIR,2026-05-29,27,6,5,14,Non-Heinous,Under Investigation,13.38316,77.02948,Peddling reported in the jurisdiction.
1323,100050026202600016,FIR,2026-05-29,26,5,5,13,Heinous,Under Investigation,12.98202,74.88903,Possession reported in the jurisdiction.
1324,100050023202600012,FIR,2026-05-30,23,5,6,16,Non-Heinous,Under Investigation,12.87621,74.84742,Public Nuisance reported in the jurisdiction.
1325,100050026202600017,FIR,2026-05-30,26,5,1,4,Non-Heinous,Closed,12.97965,74.88035,Vehicle Theft reported in the jurisdiction.
1326,100010002202600019,FIR,2026-05-30,2,1,2,8,Non-Heinous,Under Investigation,12.89712,77.49805,Assault reported in the jurisdiction.
1327,100060027202600020,FIR,2026-05-30,27,6,6,16,Non-Heinous,Charge Sheeted,13.35014,77.05332,Public Nuisance reported in the jurisdiction.
1328,400050025202600001,Zero FIR,2026-05-30,25,5,1,3,Non-Heinous,Closed,12.87105,74.9056,Part of a recurring chain snatching pattern in this catchment.
1329,100060027202600002,FIR,2026-05-31,27,6,3,10,Heinous,Charge Sheeted,13.37722,77.03966,Domestic Violence Complaint reported in the jurisdiction.
1330,100010006202600016,FIR,2026-05-31,6,1,1,4,Non-Heinous,Under Investigation,12.90332,77.63508,Vehicle Theft reported in the jurisdiction.
1331,100010002202600023,FIR,2026-05-31,2,1,5,13,Non-Heinous,Closed,12.90519,77.49103,Possession reported in the jurisdiction.
1332,100010003202600003,FIR,2026-06-01,3,1,4,11,Non-Heinous,Charge Sheeted,12.89193,77.66054,Online Financial Fraud reported in the jurisdiction.
1333,100020009202600006,FIR,2026-06-01,9,2,1,2,Non-Heinous,Undetected,12.3237,76.7198,Burglary / House-breaking reported in the jurisdiction.
1334,100060028202600011,FIR,2026-06-01,28,6,3,10,Heinous,Charge Sheeted,13.38541,77.05275,Domestic Violence Complaint reported in the jurisdiction.
1335,100010003202600009,FIR,2026-06-01,3,1,3,10,Non-Heinous,Closed,12.88678,77.65908,Domestic Violence Complaint reported in the jurisdiction.
1336,100010005202600016,FIR,2026-06-01,5,1,3,9,Non-Heinous,Under Investigation,12.86935,77.50231,Molestation reported in the jurisdiction.
1337,100030013202600017,FIR,2026-06-01,13,3,2,6,Heinous,Undetected,15.74496,74.4526,Grievous Hurt reported in the jurisdiction.
1338,100040022202600027,FIR,2026-06-01,22,4,5,14,Non-Heinous,Under Investigation,17.24394,76.76241,Peddling reported in the jurisdiction.
1339,100050025202600037,FIR,2026-06-01,25,5,1,3,Non-Heinous,Undetected,12.88776,74.91074,Part of a recurring chain snatching pattern in this catchment.
1340,100040019202600003,FIR,2026-06-02,19,4,6,16,Non-Heinous,Undetected,17.42734,76.84281,Public Nuisance reported in the jurisdiction.
1341,100020009202600008,FIR,2026-06-02,9,2,2,8,Non-Heinous,Closed,12.32472,76.70803,Assault reported in the jurisdiction.
1342,100040020202600004,FIR,2026-06-02,20,4,1,4,Non-Heinous,Closed,17.37396,76.72507,Vehicle Theft reported in the jurisdiction.
1343,100010006202600010,FIR,2026-06-02,6,1,5,13,Heinous,Undetected,12.9189,77.61393,Possession reported in the jurisdiction.
1344,100050024202600014,FIR,2026-06-02,24,5,1,4,Non-Heinous,Charge Sheeted,12.97946,74.76689,Vehicle Theft reported in the jurisdiction.
1345,200030013202600001,UDR,2026-06-02,13,3,5,13,Non-Heinous,Closed,15.73611,74.47233,Possession reported in the jurisdiction.
1346,100030016202600005,FIR,2026-06-03,16,3,5,13,Heinous,Under Investigation,15.8392,74.39152,Possession reported in the jurisdiction.
1347,100030015202600020,FIR,2026-06-03,15,3,4,11,Non-Heinous,Undetected,15.79544,74.40229,Online Financial Fraud reported in the jurisdiction.
1348,100050024202600020,FIR,2026-06-03,24,5,4,11,Non-Heinous,Charge Sheeted,12.97444,74.76608,Online Financial Fraud reported in the jurisdiction.
1349,100020010202600019,FIR,2026-06-03,10,2,1,5,Non-Heinous,Under Investigation,12.17392,76.71664,Robbery — accused matches pattern seen in other station records.
1350,100050026202600012,FIR,2026-06-04,26,5,3,10,Non-Heinous,Closed,12.96241,74.90326,Domestic Violence Complaint reported in the jurisdiction.
1351,100040020202600022,FIR,2026-06-04,20,4,3,10,Non-Heinous,Under Investigation,17.3613,76.71249,Domestic Violence Complaint reported in the jurisdiction.
1352,100030015202600027,FIR,2026-06-04,15,3,6,16,Non-Heinous,Undetected,15.78137,74.40058,Public Nuisance reported in the jurisdiction.
1353,100040022202600031,FIR,2026-06-04,22,4,3,9,Heinous,Undetected,17.23602,76.78036,Molestation reported in the jurisdiction.
1354,100050026202600010,FIR,2026-06-05,26,5,1,4,Non-Heinous,Closed,12.97859,74.88744,Vehicle Theft reported in the jurisdiction.
1355,100050025202600013,FIR,2026-06-05,25,5,6,15,Non-Heinous,Charge Sheeted,12.87636,74.90177,Rioting reported in the jurisdiction.
1356,100010003202600004,FIR,2026-06-06,3,1,6,16,Non-Heinous,Charge Sheeted,12.89565,77.64385,Public Nuisance reported in the jurisdiction.
1357,100060029202600008,FIR,2026-06-06,29,6,6,15,Non-Heinous,Under Investigation,13.32339,77.23234,Rioting reported in the jurisdiction.
1358,100020009202600015,FIR,2026-06-06,9,2,2,6,Heinous,Under Investigation,12.3046,76.73211,Grievous Hurt reported in the jurisdiction.
1359,100020009202600016,FIR,2026-06-06,9,2,1,1,Non-Heinous,Under Investigation,12.32877,76.70459,Theft reported in the jurisdiction.
1360,100020007202600021,FIR,2026-06-06,7,2,1,2,Non-Heinous,Charge Sheeted,12.23781,76.66197,Burglary / House-breaking reported in the jurisdiction.
1361,300050025202600001,PAR,2026-06-06,25,5,4,12,Non-Heinous,Closed,12.88872,74.88691,Social Media Harassment reported in the jurisdiction.
1362,100060027202600010,FIR,2026-06-07,27,6,6,15,Non-Heinous,Closed,13.34987,77.02146,Rioting reported in the jurisdiction.
1363,100040021202600011,FIR,2026-06-07,21,4,4,12,Non-Heinous,Under Investigation,17.27791,76.77996,Social Media Harassment reported in the jurisdiction.
1364,100050023202600008,FIR,2026-06-07,23,5,1,1,Non-Heinous,Closed,12.88563,74.86455,Theft reported in the jurisdiction.
1365,100040022202600018,FIR,2026-06-07,22,4,2,7,Heinous,Under Investigation,17.24175,76.78695,Murder reported in the jurisdiction.
1366,100060030202600008,FIR,2026-06-07,30,6,5,13,Heinous,Closed,13.37121,77.11992,Possession reported in the jurisdiction.
1367,100050025202600016,FIR,2026-06-07,25,5,1,5,Non-Heinous,Charge Sheeted,12.88502,74.91179,Robbery reported in the jurisdiction.
1368,100010003202600014,FIR,2026-06-07,3,1,1,4,Non-Heinous,Undetected,12.87444,77.64735,Vehicle Theft reported in the jurisdiction.
1369,100030014202600002,FIR,2026-06-08,14,3,4,11,Non-Heinous,Under Investigation,15.81769,74.45525,Online Financial Fraud reported in the jurisdiction.
1370,100010005202600010,FIR,2026-06-08,5,1,1,5,Non-Heinous,Undetected,12.8546,77.50256,Robbery reported in the jurisdiction.
1371,400040020202600001,Zero FIR,2026-06-08,20,4,1,5,Non-Heinous,Closed,17.37813,76.7381,Robbery reported in the jurisdiction.
1372,100060029202600018,FIR,2026-06-08,29,6,6,16,Non-Heinous,Under Investigation,13.31269,77.21594,Public Nuisance reported in the jurisdiction.
1373,100060028202600006,FIR,2026-06-09,28,6,5,14,Heinous,Undetected,13.40722,77.02992,Peddling reported in the jurisdiction.
1374,100010004202600010,FIR,2026-06-09,4,1,1,4,Non-Heinous,Charge Sheeted,12.99683,77.60039,Vehicle Theft reported in the jurisdiction.
1375,100010006202600005,FIR,2026-06-09,6,1,2,6,Heinous,Charge Sheeted,12.90047,77.61974,Grievous Hurt reported in the jurisdiction.
1376,100040019202600015,FIR,2026-06-09,19,4,1,4,Non-Heinous,Charge Sheeted,17.40179,76.8357,Vehicle Theft reported in the jurisdiction.
1377,100030016202600024,FIR,2026-06-09,16,3,6,16,Non-Heinous,Charge Sheeted,15.85685,74.41075,Public Nuisance reported in the jurisdiction.
1378,100030014202600015,FIR,2026-06-10,14,3,2,7,Non-Heinous,Under Investigation,15.80356,74.46136,Murder reported in the jurisdiction.
1379,100050026202600014,FIR,2026-06-10,26,5,3,10,Heinous,Charge Sheeted,12.96532,74.90419,Domestic Violence Complaint reported in the jurisdiction.
1380,100040022202600006,FIR,2026-06-11,22,4,2,8,Heinous,Closed,17.23914,76.75578,Assault reported in the jurisdiction.
1381,100020011202600015,FIR,2026-06-11,11,2,1,1,Non-Heinous,Under Investigation,12.35446,76.59136,Theft reported in the jurisdiction.
1382,100030017202600025,FIR,2026-06-11,17,3,1,1,Non-Heinous,Charge Sheeted,15.95131,74.39696,Theft — accused matches pattern seen in other station records.
1383,100020009202600009,FIR,2026-06-12,9,2,1,5,Non-Heinous,Closed,12.33153,76.69423,Robbery reported in the jurisdiction.
1384,100020007202600011,FIR,2026-06-12,7,2,1,3,Non-Heinous,Under Investigation,12.2193,76.65705,Chain Snatching reported in the jurisdiction.
1385,100030016202600020,FIR,2026-06-12,16,3,1,5,Non-Heinous,Closed,15.8335,74.42057,Robbery reported in the jurisdiction.
1386,100030015202600021,FIR,2026-06-12,15,3,4,12,Non-Heinous,Closed,15.79955,74.3697,Social Media Harassment reported in the jurisdiction.
